0,-181,3776
0,-182,3776
0,-183,3776
0,-184,3776
0,-185,3776
0,-186,3776
0,-187,3776
0,-188,3776
0,-189,3776
0,-190,3775
0,-191,3775
0,-192,3775
0,-193,3775
0,-195,3775
0,-196,3775
0,-197,3775
0,-198,3775
0,-199,3775
0,-200,3775
0,-202,3775
0,-203,3775
0,-204,3775
0,-205,3775
0,-206,3775
0,-207,3775
0,-208,3775
0,-210,3775
0,-211,3775
0,-212,3775
0,-213,3775
0,-214,3775
0,-215,3775
0,-217,3775
0,-218,3775
0,-219,3775
0,-220,3775
0,-221,3775
0,-222,3775
0,-223,3775
0,-224,3775
0,-226,3775
0,-227,3775
0,-228,3775
0,-229,3775
0,-230,3775
0,-231,3775
0,-232,3775
0,-233,3775
0,-234,3775
0,-235,3775
0,-237,3775
0,-238,3775
0,-239,3775
0,-240,3775
0,-241,3775
0,-242,3775
0,-243,3775
0,-244,3775
0,-245,3775
0,-246,3775
0,-247,3775
0,-248,3775
0,-249,3775
0,-250,3775
0,-251,3775
0,-252,3775
0,-253,3775
0,-254,3775
0,-255,3775
0,-256,3775
0,-257,3775
0,-258,3775
0,-259,3775
0,-260,3775
0,-261,3775
0,-262,3775
0,-263,3776
0,-264,3776
0,-265,3776
0,-266,3776
0,-267,3776
0,-268,3776
0,-269,3776
0,-270,3776
0,-271,3776
0,-272,3777
0,-273,3777
0,-274,3777
0,-275,3777
0,-276,3777
0,-277,3777
0,-278,3777
0,-279,3777
0,-280,3777
0,-281,3778
0,-282,3778
0,-283,3778
0,-284,3778
0,-285,3778
0,-286,3778
0,-287,3778
0,-288,3778
0,-289,3778
0,-290,3779
0,-292,3779
0,-293,3779
0,-294,3779
0,-295,3779
0,-296,3779
0,-297,3778
0,-298,3778
0,-299,3778
0,-300,3778
0,-301,3778
0,-302,3778
0,-303,3778
0,-304,3778
0,-306,3778
0,-307,3778
0,-308,3778
0,-309,3778
0,-310,3778
0,-311,3778
0,-312,3778
0,-313,3778
0,-314,3778
0,-315,3778
0,-317,3778
0,-318,3778
0,-319,3778
0,-320,3778
0,-321,3778
0,-322,3778
0,-323,3778
0,-324,3778
0,-326,3778
0,-327,3778
0,-328,3778
0,-329,3778
0,-330,3778
0,-331,3778
0,-332,3778
0,-334,3778
0,-335,3778
0,-336,3778
0,-337,3778
0,-338,3778
0,-339,3778
0,-340,3778
0,-342,3778
0,-343,3778
0,-344,3778
0,-345,3778
0,-346,3778
0,-347,3778
0,-348,3778
0,-349,3778
0,-351,3778
0,-352,3778
0,-353,3778
0,-354,3778
0,-355,3778
0,-356,3778
0,-357,3778
0,-358,3778
0,-360,3778
0,-361,3778
0,-362,3778
0,-363,3778
0,-364,3778
0,-365,3778
0,-366,3778
0,-367,3778
0,-368,3778
0,-369,3778
0,-370,3778
0,-372,3778
0,-373,3778
0,-374,3778
0,-375,3778
0,-376,3778
0,-377,3778
0,-378,3778
0,-379,3778
0,-380,3778
0,-381,3778
0,-382,3778
0,-383,3778
0,-384,3778
0,-385,3778
0,-386,3778
0,-387,3778
0,-389,3778
0,-390,3778
0,-391,3778
0,-392,3778
0,-393,3778
0,-394,3778
0,-395,3778
0,-396,3778
0,-397,3778
0,-398,3778
0,-399,3778
0,-400,3778
0,-401,3778
0,-402,3778
0,-403,3778
0,-404,3778
0,-405,3778
0,-406,3778
0,-407,3778
0,-408,3778
0,-409,3778
0,-411,3778
0,-412,3778
0,-413,3778
0,-414,3778
0,-415,3778
0,-416,3778
0,-417,3778
0,-418,3778
0,-419,3778
0,-420,3778
0,-421,3778
0,-422,3778
0,-424,3778
0,-425,3778
0,-426,3778
0,-427,3778
0,-428,3778
0,-429,3778
0,-430,3778
0,-431,3778
0,-432,3778
0,-434,3778
0,-435,3778
0,-436,3778
0,-437,3778
0,-438,3778
0,-439,3778
0,-440,3778
0,-441,3778
0,-443,3778
0,-444,3778
0,-445,3778
0,-446,3778
0,-447,3778
0,-448,3778
0,-449,3778
0,-451,3778
0,-452,3778
0,-453,3778
0,-454,3778
